Sales,Profits,Discounts
16.52,5.5755,0.2
5.176,-7.764,0.8
50.112,16.2864,0.2
27.93,8.0997,0
11.56,5.4332,0
172.5,51.75,0
179.97,44.9925,0
258.696,64.674,0.2
1322.93,357.1911,0
3.76,1.0904,0
21.744,7.3386,0.2
7.92,0.693,0.2
12.096,4.2336,0.2
485.88,9.7176,0
25.92,12.4416,0
197.58,53.3466,0
81.92,22.1184,0
889.536,66.7152,0.2
892.224,89.2224,0.2
223.92,109.7208,0
23.12,11.3288,0
15.552,5.4432,0.2
15.712,2.5532,0.2
24.672,2.1588,0.2
55.968,-2.0988,0.2
431.928,64.7892,0.2
95.984,-4.1136,0.3
1088.792,-1850.9464,0.8
544.008,40.8006,0.2
1.872,-1.4352,0.7
854.352,10.6794,0.2
593.568,0,0.2
338.04,-33.804,0.2
271.96,16.9975,0.2
11.21,3.363,0
9.144,3.2004,0.2
14.07,6.8943,0
41.86,10.465,0
8.544,2.8836,0.2
579.136,21.7176,0.2
141.372,-48.4704,0.3
3.036,-2.3276,0.7
4.503,-3.6024,0.7
4.672,1.5768,0.2
95.88,28.764,0.2
17.024,1.7024,0.2
258.696,64.674,0.2
1931.958,-386.3916,0.4
249.75,44.955,0
255.936,28.7928,0.2
113.79,20.4822,0
78.15,34.386,0
1.728,0.6048,0.2
40.56,19.8744,0
182.94,3.6588,0
193.86,11.6316,0
15.28,7.4872,0
8.73,2.9682,0
5.68,1.7608,0
2.78,0.7228,0
79.96,35.982,0
839.988,69.999,0.4
47.952,13.7862,0.2
37.425,-29.94,0.7
63.968,0,0.2
165.048,41.262,0.2
12.35,5.434,0
40.97,10.6522,0
22.96,10.7912,0
22,5.5,0
398.352,124.485,0.2
8.72,3.5752,0
48.69,23.8581,0
764.688,95.586,0.2
3610.848,135.4068,0.2
254.9745,11.9988,0.15
38.82,17.469,0
1141.938,139.5702,0.1
1704.56,511.368,0
3.2,1.376,0
1099.96,285.9896,0
5.248,0.5904,0.2
35.91,-8.379,0.4
6.696,0.5022,0.2
43.872,11.5164,0.2
27.882,-20.4468,0.7
540.048,-47.2542,0.2
255.68,76.704,0.2
863.88,107.985,0.2
17.616,-14.0928,0.7
17.472,6.3336,0.2
69.9,18.873,0
41.85,10.881,0
6.57,1.7739,0
142.86,41.4294,0
292.272,18.267,0.2
29.328,3.666,0.2
12.48,5.616,0
102.336,-12.792,0.2
48.792,-126.8592,0.8
44.848,-67.272,0.8
10.368,3.6288,0.2
388.43,-88.784,0.3
14.352,5.2026,0.2
63.992,-7.1991,0.2
86.352,5.397,0.2
32.97,12.8583,0
83.88,30.1968,0
278.4,80.736,0
15.12,4.914,0.2
17.43,-13.363,0.7
251.64,88.074,0.2
2.772,-4.851,0.8
14.9,1.043,0
15.48,4.4892,0
39.88,11.1664,0
12.192,4.1148,0.2
20.82#$%,7.4952,0
13.216,4.4604,0.2
32.4,15.552,0
32.94,9.2232,0
114.2,52.532,0
3.08,1.4784,0
845.728,84.5728,0.2
13.904,4.5188,0.2
20.72,6.475,0.2
114.95,2.299,0
26.96,7.0096,0
572.76,166.1004,0
286.38,83.0502,0
61.96,4.3372,0
23.99,5.5177,0
287.97,77.7519,0
419.944,52.493,0.2
46.76,22.4448,0
17.712,6.4206,0.2
21.78,5.6628,0
161.94,9.7164,0
161.568,-8.0784,0.2
3.69,1.7343,0
122.12,56.1752,0
155.372,-13.3176,0.3
38.88,18.6624,0
183.84,62.5056,0
579.3,28.965,0
14.2,3.3725,0.2
575.92,71.99,0.2
5.184,-3.6288,0.7
5.229,-4.1832,0.7
285.552,35.694,0.2
72.8,19.656,0
10.816,3.5152,0.2
46.26,12.4902,0
17.46,-30.555,0.8
51.072,5.1072,0.2
11.34,5.5566,0
87.92,26.376,0
37.05,16.302,0
2.97,-0.6435,0.4
27.44,2.401,0.2
1.08,-1.728,0.8
7.96,-13.93,0.8
140.736,52.776,0.2
552.56,0,0
25.11,6.5286,0
29.78,8.0406,0
677.58,176.1708,0
75.04,36.0192,0
695.7,-27.828,0.5
15.66,-12.528,0.7
28.854,-21.1596,0.7
47.82,14.346,0
13.05,6.003,0
93.78,36.5742,0
47.18,23.59,0
19.68,5.7072,0
53.4,25.098,0
35.88,17.2224,0
258.279,-70.1043,0.3
31.4,7.85,0
183.96,20.6955,0.2
17.61,8.4528,0
300.904,11.2839,0.2
220.776,-44.1552,0.2
281.424,-35.178,0.2
79.14,36.4044,0
1.988,-1.4413,0.6
145.568,0,0.2
123.256,9.2442,0.2
23.68,7.4,0.2
309.576,-56.7556,0.4
38.388,-25.592,0.7
95.994,-63.996,0.7
239.952,-35.9928,0.2
201.584,15.1188,0.2
899.136,-146.1096,0.2
145.9,62.737,0
590.058,-786.744,0.7
14.04,1.5795,0.2
49.08,4.908,0
29.6,14.8,0
17.088,5.5536,0.2
912.75,118.6575,0
1089.75,305.13,0
447.84,219.4416,0
16.4,4.264,0
399.96,34.9965,0.2
158.9,7.945,0
13.184,4.7792,0.2
83.952,-90.2484,
80.98,1.6196,0
348.84,170.9316,0
9.45,0.189,0
18.84,7.1592,0
239.98,,0
167.96,78.9412,
104.85,28.3095,0
484.83,126.0558,
122.97,60.2553,0
154.44,1.5444,0
342.37,160.9139,0
9.552,1.5522,0.2
652.45,-430.617,0.5
66.645,-42.6528,0.5
17.216,6.0256,0.2
11.56,5.6644,0
88.4,11.492,0
6.48,3.1104,0
21.8,6.104,0
251.79,118.3413,0
205.176,-58.1332,0.4
419.4,146.79,0.2
10.304,-2.1896,0.2
154.764,-36.1116,0.4
116.784,21.897,0.2
75.48,19.6248,0
39.98,9.995,0
393.165,-204.4458,0.5
23.68,8.88,0.2
408.006,72.5344,0.1
165.28,14.8752,0
334.768,108.7996,0.2
239.97,26.3967,0
37.74,12.8316,0
946.344,118.293,0.2
151.2,32.13,0.2
4.928,-1.4784,0.6
86.272,31.2736,0.2
72.588,-48.392,0.7
60.672,14.4096,0.2
77.031,-59.0571,0.7
119.904,-1.4988,0.2
263.96,23.0965,0.2
363.648,-86.3664,0.2
9.728,3.2832,0.2
14.75,7.08,0
29.8,9.3125,0.2
427.42,196.6132,0
220.752,-40.4712,0.4
152.76,74.8524,0
7.27,1.9629,0
1819.86,163.7874,0
33.9,15.594,0
31.104,10.8864,0.2
5.248,0.5904,0.2
,42.8805,0.2
2453.43,-350.49,0.3
29.7,13.365,0
39.96,17.982,0
36.672,11.46,0.2
13.76,6.3296,0
139.424,17.428,0.2
1979.928,148.4946,0.2
164.736,-39.1248,0.2
470.302,-87.3418,0.3
47.984,5.998,0.2
2.502,-1.7514,0.7
88.752,11.094,0.2
2.025,-1.35,0.7
70.98,34.7802,0
91.68,45.84,0
33.75,16.875,0
3040,1459.2,0
91.2,41.952,0
452.94,67.941,0
52.2,23.49,0
15.936,5.1792,0.2
27.46,9.8856,0
55.424,19.3984,0.2
244.006,-31.3722,0.3
159.984,43.9956,0.2
1024.716,-29.2776,0.3
3.68,1.8032,0
121.376,-3.0344,0.2
95.976,-10.7973,0.2
255.968,31.996,0.2
872.94,226.9644,0
41.54,19.5238,0
12.96,6.2208,0
6.848,0.5992,0.2
8.67,4.0749,0
6.688,-4.0128,0.6
17.28,5.0112,
17.712,6.4206,#0.2$
28.91,13.2986,0
52.136,5.8653,0.2
31.968,2.3976,0.2
25.92,12.4416,0
40.46,19.8254,0
33.87,8.8062,0
9.728,1.7024,0.2
3.424,1.07,0.2
177,30.09,0
3.76,1.316,0
1212.848,106.1242,0.2
89.97,37.7874,0
42.6,16.614,0
5.04,1.764,0.2
62.96,28.332,0
5.88,2.8812,0
977.292,173.7408,0.1
9.64,3.6632,0
40.05,11.214,0
10.192,3.185,0.2
16.784,-0.2098,0.2
13.12,3.772,0.2
18.16,6.583,0.2
16.056,5.8203,0.2
223.056,69.705,0.2
540.048,-47.2542,0.2
33.52,3.352,0.2
9.94,3.08%*#14,0
6.72,3.36,0
1004.976,-175.8708,0.2
17.88,5.5875,0.2
396,190.08,0
34.5,15.525,0
8.36,,0
385.6,111.824,0
35.82,11.8206,0
200.064,12.504,0.2
21.38,-33.139,0.8
6.744,-11.4648,0.8
63.686,-9.098,0.3
1669.6,116.872,0
83.84,27.248,0.2
13.272,4.3134,0.2
21.336,7.7343,0.2
16.52,,0.2
206.112,48.9516,0.2
19.92,6.723,0.2
198.272,61.96,0.2
247.104,-58.6872,0.2
86.304,9.7092,0.2
4.16,0.364,0.2
11.648,3.3488,0.2
26.18,0.5236,0
7.3,3.431,0
74.352,23.235,0.2
10.744,0.8058,0.2
8.376,2.7222,0.2
212.88,0,0
203.983,16.7986,0.15
40.74,0.4074,0
11.67,3.0342,0
39.99,11.5971,0
16.28,6.512,0
782.94,203.5644,0
242.48,116.3904,0
8.32,2.288,0.2
10.464,1.7004,0.2
82.896,29.0136,0.2
34.24,16.0928,0
1573.488,196.686,0.2
335.52,117.432,0.2
23.912,-40.6504,0.8
27.056,2.3674,0.2
559.992,174.9975,0.2
9.324,-24.7086,0.8
111.96,54.8604,0
21.56,10.3488,0
124.75,57.385,0
5.28,1.5312,0
91.96,39.5428,0
9.344,3.504,0.2
79.36,9.92,0.2
171.96,44.7096,0
35.352,12.8151,0.2
18.9,9.072,0
2.78,0.7228,0
1044.63,-295.9785,0.4
11.352,4.1151,0.2
354.9,17.745,0
453.576,39.6879,0.2
21.48,-0.2685,0.2
8.784,-13.6152,0.8
122.97,60.2553,0
12.84,3.7236,0
603.92,-67.941,0.2
21.84,10.4832,0
29.99,6.2979,0
381.44,23.84,0.2
40.68,-9.153,0.2
763.28,-21.808,0.3
23.952,2.3952,0.2
4.98,2.4402,0
170.88,49.5552,0
307.98,89.3142,0
382.806,-153.1224,0.4
41.96,2.9372,0
1217.568,456.588,0.2
47.04,18.3456,0
6.16,2.9568,0
979.95,274.386,0
143.7,68.976,0
10.65,5.0055,0
247.8,34.692,0
10.96,2.9592,0
33.488,5.8604,0.2
8.04,2.9145,0.2
201.568,22.6764,0.2
13.44,6.5856,0
359.058,-35.9058,0.3
47.992,-2.0568,0.3
547.3,175.136,0
16.896,5.28,0.2
6.672,0.5004,0.2
99.136,8.6744,0.2
15.992,-13.993,0.6
211.96,42.392,0
6.672,1.668,0.2
155.94,45.2226,0
39.96,12.987,0.2
5.46,1.5288,0
73.2,21.228,0
5.84,1.971,0.2
22.72,10.224,0
9.336,3.2676,0.2
290.666,27.3568,0.15
201.584,20.1584,0.2
83.984,31.494,0.2
1000.02,290.0058,0
83.976,-13.6461,0.2
3.75,1.8,0
41.4,19.872,0
29.79,12.5118,0
59.48,8.922,0
6.69,3.0774,0
198.46,99.23,0
786.48,385.3752,0
23.168,7.8192,0.2
50,10.5,0
675.96,84.495,0.2
1265.85,556.974,0
523.25,141.2775,0
517.5,155.25,0
17.92,2.464,0.2
41.256,-34.38,0.7
1006.056,88.0299,0.2
10.688,3.7408,0.2
10.368,3.6288,0.2
25.12,1.57,0.2
58.112,7.264,0.2
15.552,5.4432,0.2
669.08,-167.27,0.2
438.336,-87.6672,0.2
19.44,9.3312,0
9.64,4.4344,0
12.7,5.842,0
41.37,17.3754,0
12.624,3.945,0.2
1247.64,349.3392,0
3149.93,1480.4671,0
209.7,100.656,0
35.36,-3.094,0.2
3.168,-0.7128,0.2
121.104,-100.92,0.7
45.894,-9.1788,0.4
109.92,53.8608,0
13.36,6.4128,0
169.68,45.8136,0
132.52,54.3332,0
2.96,1.4208,0
8.448,2.9568,0.2
95.94,9.594,0
34.79,10.7849,0
160.776,10.0485,0.2
88.752,27.735,0.2
13.904,5.214,0.2
677.58,-158.102,0.4
13.896,-9.264,0.7
41.92,3.668,0.2
297.576,-7.4394,0.2
4.344,0.8688,0.2
94.992,-2.3748,0.2
74.352,23.235,0.2
14.04,1.5795,0.2
1018.104,-373.3048,0.4
16.68,5.2125,0.2
58.58,19.3314,0
167.968,62.988,0.2
196.62,96.3438,0
21.936,-10.4196,0.6
6.588,-10.2114,0.8
104.28,26.07,0
17.94,8.7906,0
64.784,-14.5764,0.2
32.382,4.3176,0.4
42.368,8.4736,0.2
399.54,-559.356,0.7
18.97,9.1056,0
14.82,6.2244,0
99.28,12.41,0.2
1.188,-0.99,0.7
7.518,-5.7638,0.7
10.368,3.6288,0.2
310.88,23.316,0.2
853.092,-227.4912,0.4
33.45,15.387,0
10.4,5.096,0
21.88,6.2905,0.2
13.616,3.5742,0.2
63.96,19.8276,0
14.46,7.0854,0
104.98,52.49,0
106.96,31.0184,0
21.56,10.3488,0
515.88,113.4936,0
11.808,4.2804,0.2
1931.04,321.84,0.1
9.96,4.6812,0
12.35,5.8045,0
9.702,-7.1148,0.7
11.61,-9.288,0.7
43.86,20.6142,0
148.48,16.704,0.2
7.42,3.71,0
71.992,-0.8999,0.2
19.9,6.567,0
1702.12,510.636,0
14.304,5.0064,0.2
765.625,-566.5625,0.5
307.666,-14.4784,0.15
7.712,2.7956,0.2
242.9,70.441,0
454.9,0,0
35.92,15.0864,0
39.76,12.3256,0
47.744,14.92,0.2
159.984,11.9988,0.2
255.968,51.1936,0.2
359.058,-71.8116,0.3
434.352,43.4352,0.2
3.552#$%,0.444,0.2
88.832,7.7728,0.2
1048.35,-69.89,0.4
100,21,0
7.83,3.6018,0
96.256,31.2832,0.2
10.688,3.7408,0.2
338.04#$%,-33.804,0.2
154.24,17.352,0.2
34.848,6.534,0.2
22,1.375,0.2
4.368,0.3822,0.2
31.44,8.4888,0
17.9,3.401,0
129.45,46.602,0
20.88,9.6048,0
20.736,7.2576,0.2
7.168,0.9856,0.2
11.168,-2.5128,0.2
442.4,-55.3,0.2
13.36,4.9432,0
11.232,-8.2368,0.7
10.272,3.21,0.2
10.368,3.6288,0.2
6.24,0.546,0.2
206.962,-32.5226,0.3
9.46,3.6894,0
559.62,151.0974,0
109.92,53.8608,0
8.56,3.852,0
360.712,130.7581,0.2
1718.4,150.36,0.2
41.568,-66.5088,0.8
46.864,7.6154,0.2
19.536,4.884,0.2
411.332,-4.8392,0.15
28.752,9.7038,0.2
293.199,-20.6964,0.15
35.06,10.518,0
4.13,,0
109.8,46.116,0
9.82,4.8118,0
7.644,-5.8604,0.7
51.465,-39.4565,0.7
6.976,-1.3952,0.2
12.222,-20.1663,0.8
97.984,-24.496,0.2
62.4,19.5,0.2
20.86,9.387,0
497.61,129.3786,0
5.34,1.4952,0
3.15,1.512,0
368.91,180.7659,0
14.7,6.615,0
59.97,14.9925,0
83.36,20.84,0
6.58,3.0268,0
122.94,59.0112,0
219.84,107.7216,0
98.16,9.816,0
33.04,15.5288,0
86.97,25.2213,0
134.97,64.7856,0
699.98,195.9944,0
139.95,26.5905,0
48.94,24.47,0
2807.84,673.8816,0
46.64,12.5928,0
60.416,6.0416,0.2
107.94,26.985,0
63.84,16.5984,0
347.97,100.9113,0
37.008,11.565,0.2
215.65,73.321,0
11.168,3.6296,0.2
53.952,17.5344,0.2
4.18,1.5048,0
5.607,-4.2987,0.7
4663.736,-1049.3406,0.2
79.984,22.9954,0.2
2575.944,257.5944,0.2
45.36,21.7728,0
254.24,76.272,0
69.93,0.6993,0
16.156,-12.117,0.6
54.816,17.8152,0.2
1441.3,245.021,0
77.6,28.13,0.2
4.656,1.5714,0.2
170.136#$%,-8.5068,0.2
7.38,3.4686,0
9.26,3.0558,0
9.96,4.5816,0
75.6,-166.32,0.8
29.32,-24.189,0.6
92.064,-225.5568,0.8
6.976,1.8312,0.2
62.958,-2.6982,0.3
5.184,1.8144,0.2
31.32,-25.056,0.7
11.84,3.108,0.2
22.784,4.8416,0.2
1127.976,126.8973,0.2
38.88,18.6624,0
779.796,-168.9558,0.4
1439.92,374.3792,0
262.11,62.9064,0
207,25.875,0.2
1439.982,-263.9967,0.4
36.288,12.7008,0.2
21.4,6.206,0
1245.86,361.2994,0
17.544,5.9211,0.2
44.128,12.1352,0.2
62.92,10.2245,0.2
78.304,29.364,0.2
140.81,39.4268,0
40.096,13.5324,0.2
40.784,-30.588,0.6
90.57,11.7741,0
40.08,19.2384,0
37.68,15.8256,0
362.352,27.1764,0.2
7.184,2.245,0.2
34.76,9.7328,0
831.2,124.68,0
26.4,11.88,0
106.75,49.105,0
97.82,45.9754,0
141.4,38.178,0
14.52,4.7916,0
127.92,-15.99,0.2
34.24,-53.072,0.8
137.62,60.5528,0
100.49,25.1225,0
257.568,-28.9764,0.2
119.96,33.5888,0
49.632,4.9632,0.2
727.45,-465.568,0.5
24.96,4.368,0.2
370.782,-92.6955,0.4
196.45,70.722,0
31.104,10.8864,0.2
78.256,-17.6076,0.2
6.48,3.1104,0
99.2,25.792,0
801.568,50.098,0.2
272.848,27.2848,0.2
70.98,20.5842,0
16.224,5.8812,0.2
176.784,-22.098,0.2
470.376,47.0376,0.2
393.568,-44.2764,0.2
302.376,22.6782,0.2
68.742,-48.1194,0.7
29.34,14.67,0
383.607,63.9345,0.1
563.4,67.608,0
217.056,78.6828,0.2
6,2.1,0.2
31.56,10.4148,0
7.104,2.3976,0.2
398.352,-331.96,0.7
121.792,13.7016,0.2
409.59,-122.877,0.4
10.56,4.752,0
3.38,1.2506,0
7.824,2.934,0.2
24.784,7.745,0.2
34.65,10.395,0
487.984,152.495,0.2
1793.98,843.1706,0
29.808,10.8054,0.2
505.176,-336.784,0.7
174.0585,-110.7645,0.45
191.88,19.188,0
14.78,3.9906,0
5.184,1.8144,0.2
478.48,47.848,0.2
28.4,6.745,0.2
909.12,9.0912,0
2.952,-2.1648,0.7
27.018,-21.6144,0.7
136.92,41.076,0
18.96,8.532,0
99.39,40.7499,0
273.896,92.4399,0.2
597.132,49.761,0.4
149.95,65.978,0
4.608,1.6704,0.2
15.528,4.8525,0.2
11.952,3.8844,0.2
,3.3785,0
299.9,74.975,0
895.92,302.373,0.2
462.564,97.6524,0.1
15.008,1.5008,0.2
863.64,107.955,0.2
47.616,,0.2
92.94,41.823,0
199.98,69.993,0
177.48,19.9665,0.2
88.768,31.0688,0.2
6.48,3.1104,0
46.51,1.8604,0
659.976,49.4982,0.2
271.992,23.7993,0.2
145.74,23.3184,0
15.4,7.392,0
,114.9385,0
166.16,59.8176,0
14.73,4.8609,0
19.968,-13.312,0.7
33.488,-1.2558,0.2
8.736,-6.1152,0.7
662.88,74.574,0.2
47.36,17.76,0.2
27.44,2.401,0.2
3.24,-5.184,0.8
95.968,26.3912,0.2
10.368,3.6288,0.2
23.1,6.468,0
11.54,3.462,0
254.526,-93.3262,0.4
12.98,3.7642,0
26.432,8.9208,0.2
197.97,57.4113,0
18.9,9.072,0
1282.41,213.735,0.1
4.92,2.214,0
238,38.08,0
167.97,40.3128,0
17.12,7.704,0
16.2,7.776,0
33.99,14.6157,0
296.85,53.433,0
112.8,6.768,0
13.71,6.5808,0
24.9,11.703,0
286.29,17.1774,0
24.18,7.254,0
281.97,78.9516,0
69.5,20.155,0
166.44,79.8912,0
291.96,102.186,0
6.408,0.6408,0.2
408.744,76.6395,0.2
5.104,-8.6768,0.8
2.896,0.4706,0.2
35.016,-2.1885,0.2
275.97,11.0388,0
1394.95,,0
545.88,70.9644,0
5.248,0.5904,0.2
933.536,105.0228,0.2
42.976,4.2976,0.2
3.76,1.8048,0
479.96,134.3888,0
320.88,93.0552,0
23.88,10.5072,0
26.76#$%,12.3096,0
1439.976,191.9968,0.4
17.22,7.9212,0
1024.38,215.1198,0
26.22,12.3234,0
17.34,8.4966,0
4.956,-3.7996,0.7
71.04,26.64,0.2
5.344,0.7348,0.2
11.304,-2.1195,0.2
294.62,-766.012,0.8
8.752,-3.7196,0.6
15,7.2,0
161.61,42.0186,0
144.95,42.0355,0
199.95,21.9945,0
41.86,14.2324,0
95.94,9.594,0
304.45,76.1125,0
11.364,-17.046,0.8
29.68,11.5752,0
47.53,16.1602,0
183.372,-36.6744,0.3
4.224,0.4752,0.2
333.056,29.1424,0.2
24.896,7.78,0.2
159.984,35.9964,0.2
46.344,4.6344,0.2
350.98,84.2352,0
13.08,6.0168,0
900.08,117.0104,0
17.568,6.3684,0.2
14.62,6.8714,0
33.36,8.6736,0
40.14,19.6686,0
1606.23,481.869,0
17.04,7.668,0
49.53,23.7744,0
,244.2496,0
239.12,77.714,0.2
141.96,39.7488,0
33.024,11.5584,0.2
67.136,23.4976,0.2
14.73,6.9231,0
104.9,25.176,0
61.04,30.52,0
10.95,5.1465,0
9.392,3.2872,0.2
9.328,0.8162,0.2
8.26,3.8822,0
269.97,51.2943,0
29.04,13.9392,0
14.62,6.8714,0
11.952,4.3326,0.2
4.536,-3.3264,0.7
9.156,-6.104,0.7
75.36,20.724,0.2
57.504,20.1264,0.2
38.864,7.7728,0.2
15.552,5.4432,0.2
162.64,45.5392,0
597,280.59,0
55.48,26.6304,0
289.8,36.225,0.2
2.502,-2.0016,0.7
6.48,-4.752,0.7
341.488,-73.176,0.3
11.12,0.834,0.2
25.344,3.4848,0.2
17.31,5.193,0
199.95,63.984,0
1586.69,412.5394,0
84.99,30.5964,0
411.8,70.006,0
11.34,,0
80.3,20.878,0
15.968,5.3892,0.2
64.74,30.4278,0
19.296,6.03,0.2
405.64,12.1692,0
146.352,-9.147,0.2
251.91,47.8629,0
12.39,3.717,0
199.96,69.986,0
710.832,-97.7394,0.2
1.941,-1.294,0.7
283.92,-46.137,0.2
7.312,2.5592,0.2
59.97,13.7931,0
761.544,66.6351,0.2
58.2,28.518,0
39.9,19.95,0
90.86,26.3494,0
,45.528,0
106.232,37.1812,0.2
111.984,11.1984,0.2
7.712,1.7352,0.2
37.44,16.848,0
23.68,8.88,0.2
122.12,56.1752,0
18.45,8.6715,0
324.9,38.988,0
146.73,68.9631,0
3.96,1.4652,0
5.76,2.6496,0
26.55,,0
310.443,-48.7839,0.3
479.9,81.583,0
12.88,0.3864,0
13.12,1.476,0.2
511.84,240.5648,0
91.96,25.7488,0
8.34,2.1684,0
37.68,2.355,0.2
279.944,80.4839,0.2
636.408,-15.9102,0.2
,9.3564,0.2
259.136,-25.9136,0.2
221.92,106.5216,0
26,11.7,0
15.552,5.4432,0.2
0.876,-1.4016,0.8
19.98,9.3906,0
398.352,124.485,0.2
5.04,1.26,0
17.45,8.027,0
323.136,20.196,0.2
29.7,8.019,0
1295.84,,0.2
46.84,12.6468,0
425.833,20.0392,0.15
209.67,-13.978,0.4
159.88,73.5448,0
5.28,2.376,0
895.92,302.373,0.2
2.808,-1.9656,0.7
215.976,-2.6997,0.2
241.96,41.1332,0
27.72,13.3056,0
104.68,35.3295,0.2
62.958,9.4437,0.4
86.376,1.0797,0.2
64.944,6.4944,0.2
20.736,7.2576,0.2
33.28,9.3184,0
38.52,11.9412,0
139.86,60.1398,0
19.65,9.039,0
152.991,-122.3928,0.7
10.584,-2.3814,0.2
94.92,15.82,0.4
14.76,-11.439,0.6
3.656,-5.8496,0.8
146.82,73.41,0
149.544,50.4711,0.2
17.14,4.4564,0
991.764,-347.1174,0.4
30.48,9.906,0.2
23.988,-4.7976,0.4
16.688,5.4236,0.2
422.058,-18.0882,0.3
38.088,-27.9312,0.7
254.352#$%,-50.8704,0.2
43.31,4.331,0
84.95,22.087,0
233.058,-53.2704,0.3
111.79,43.5981,0
14.94,7.0218,0
14.16,5.133,0.2
22.608,-10.1736,0.6
21.48,10.74,0
501.81,0,0
161.94,9.7164,0
17.856,2.0088,0.2
8.808,-14.9736,0.8
79.384,29.769,0.2
34.58,10.0282,0
314.55,150.984,0
191.976,23.997,0.2
8.288,3.0044,0.2
139.92,-150.414,0.6
15.872,1.1904,0.2
6.286,-11.0005,0.8
14.016,1.752,0.2
71.976,-8.997,0.2
107.982,-26.9955,0.4
305.312,-8.7232,0.3
19.752,6.9132,0.2
9.264,-13.896,0.8
61.792,6.1792,0.2
45.68,21.0128,0
60.12,28.8576,0
41.72,13.0375,0.2
71.6,32.936,0
85.232,30.8966,0.2
44.4,22.2,0
442.764,59.0352,0.1
3999.95,1159.9855,0
199.95,21.9945,0
63.68,28.0192,0
54.896,18.5274,0.2
29,7.25,0
70.08,35.04,0
121.3,25.473,0
1454.49,378.1674,0
60.81,17.0268,0
153.552,51.8238,0.2
65.34,22.869,0
123.92,55.764,0
35.1,12.285,0
44.75,8.5025,0
4.704,0.4116,0.2
14.67,3.9609,0
15.552,5.4432,0.2
5.232,1.7004,0.2
22.2,9.102,0
881.93,229.3018,0
6.096,2.1336,0.2
191.82,74.8098,0
20.104,1.7591,0.2
67.56,8.445,0.2
29.932,-46.3946,0.8
38.272,3.8272,0.2
16.52,7.5992,0
832.93,233.2204,0
43.8,21.024,0
167.292,29.7408,0.1
27.42,11.2422,0
1.44,0.504,0.2
61.776,20.8494,0.2
241.96,60.49,0
108.608,9.5032,0.2
2.816,0.9856,0.2
9.984,3.6192,0.2
14.98,4.1944,0
1145.6,100.24,0.2
485.94,-89.089,0.4
37.376,4.672,0.2
70.686,-24.2352,0.3
54.816,17.8152,0.2
72.294,-98.8018,0.7
2.896,0.4706,0.2
124.792,15.599,0.2
330.588,-115.7058,0.4
673.568,252.588,0.2
52.98,14.8344,0
526.45,31.587,0
228.92,14.3075,0.2
319.968,35.9964,0.2
205.03,67.6599,0
190.86,11.4516,0
24.32,8.2688,0
44.4,12.432,0
44.4,-52.17,0.6
1016.792,381.297,0.2
38.136,13.3476,0.2
494.982,-115.4958,0.4
56.56,15.2712,0
5.56,1.4456,0
9.02,3.5178,0
8.62,2.2412,0
659.976,49.4982,0.2
13.36,6.4128,0
41.72,13.0375,0.2
11.52,4.176,0.2
541.44,157.0176,0
19.44,9.3312,0
143.7,68.976,0
43.26,14.2758,0
43.56,15.246,0
437.85,131.355,0
109.48,33.9388,0
1212.96,90.972,0.2
18.54,8.7138,0
5,2.4,0
371.97,66.9546,0
166.24,24.936,0
359.97,79.1934,0
499.98,114.9954,0
5.28,2.376,0
8.26,3.8822,0
7.968,2.6892,0.2
12.96,6.3504,0
6.48,3.1104,0
6.984,2.3571,0.2
47.96,4.1965,0.2
199.74,47.9376,0
435.26,95.7572,0
1119.984,377.9946,0.2
143.432,3.5858,0.2
122.352,13.7646,0.2
306.2,0,0
85.98,22.3548,0
223.96,53.7504,0
97.568,-6.098,0.2
614.272,-23.0352,0.2
199.98,37.9962,0
48.16,22.1536,0
23.92,6.6976,0
60.69,16.3863,0
14.352,5.2026,0.2
35.04,12.264,0
17.48,1.311,0.2
16.4,4.756,0
892.98,80.3682,0
287.97,77.7519,0
595.38,297.69,0
12.96,6.2208,0
4.95,1.3365,0
181.95,38.2095,0
13.52,6.2192,0
259.7,106.477,0
42.95,1.2885,0
1399.93,601.9699,0
503.96,125.99,0
12.72,6.36,0
11.52,5.6448,0
316,31.6,0
723.92,188.2192,0
106.32,49.9704,0
141.372,-14.1372,0.3
27.216,9.8658,0.2
390.75,171.93,0
280.792,35.099,0.2
68.448,7.7004,0.2
88.04,6.603,0.2
15.872,1.984,0.2
215.592,-48.5082,0.2
14.62,6.8714,0
416.32,112.4064,0
43,20.21,0
182.94,27.441,0
60.83,30.415,0
389.97,132.5898,0
194.32,56.3528,0
265.93,63.8232,0
94.74,44.5278,0
60.64,27.8944,0
76.3,38.15,0
364.8,167.808,0
79.872,29.952,0.2
46.384,1.1596,0.2
12.96,6.2208,0
14.352,5.2026,0.2
547.136,-68.392,0.2
41.96,2.9372,0
41.7,20.85,0
277.4,133.152,0
5.78,2.8322,0
69.216,11.2476,0.2
10.86,5.1042,0
426.79,123.7691,0
25.92,12.4416,0
45.92,22.5008,0
10.72,1.742,0.2
41.86,10.465,0
63.2,23.384,0
113.97,27.3528,0
123.552,-29.3436,0.2
490.32,137.2896,0
70.08,24.528,0.2
1.272,-2.1624,0.8
557.585,0,0.3
9.024,3.1584,0.2
69.456,22.5732,0.2
10.86,5.3214,0
79.47,22.2516,0
10.08,5.04,0
1552.831,200.9546,0.15
