click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,month,dayofweek,day,hour
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,da90aa44,d9b5648e,0f2161f8,a99f214a,0c125664,f4fffcd0,1,0,21706,320,50,2498,3,41,100111,61,10,3,30,22
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2160f616,3bd9e8e7,1,0,21731,320,50,2502,0,39,100084,221,10,4,24,9
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7eeac961,d787e91b,1,0,15703,320,50,1722,0,35,-1,79,10,3,30,1
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,2b6d87a2,8cb673c2,bf474756,1,3,380,320,50,112,3,1319,-1,15,10,6,26,1
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09a71d63,eb9d69e8,1,0,15703,320,50,1722,0,35,-1,79,10,3,23,3
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5e9bf591,5096d134,1,0,22104,320,50,2545,0,431,100084,221,10,3,30,11
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,65e4ab12,e9b8d8d7,1,0,17014,320,50,1872,3,39,-1,23,10,1,28,11
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,afedea85,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61,10,3,23,5
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b340b72,fce66524,1,0,4687,320,50,423,2,39,100148,32,10,3,23,21
FALSE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a5d9e5f9,711ee120,1,0,17614,320,50,1993,2,1063,100084,33,10,1,21,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,8dbc921a,d9b5648e,0f2161f8,a99f214a,2e37f245,2ea4f8ba,1,0,17109,320,50,1946,1,43,100057,71,10,6,26,13
FALSE,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a67b910f,76dc4769,1,0,22683,320,50,2528,0,39,100077,221,10,1,28,2
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,f5d068c1,93dd64c2,1,0,4687,320,50,423,2,39,100148,32,10,0,27,18
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,61220d96,f4fffcd0,1,0,20751,320,50,1895,0,681,100028,101,10,5,25,17
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,19323a2f,c144e605,1,0,18095,320,50,2060,3,39,-1,23,10,3,23,18
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e93a860,3f67c4c4,1,0,15706,320,50,1722,0,35,100083,79,10,6,26,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,239b0771,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71,10,4,24,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,2804b9fb,34b640e5,1,2,23143,320,50,2665,0,34,-1,221,10,1,28,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,20bd6143,496515fa,1,3,21191,320,50,2424,1,161,100190,71,10,4,24,11
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cca7a75b,1f0bc64f,1,0,17014,320,50,1872,3,39,-1,23,10,2,29,15
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9fe120db,76dc4769,1,0,17573,320,50,1991,2,39,100084,33,10,1,21,0
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,acf25f7e,5ec45883,1,0,19771,320,50,2227,0,935,100079,48,10,0,27,12
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c61a9367,2203a096,1,0,22105,320,50,2545,0,35,-1,221,10,3,23,7
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,85cf6754,7ac6007f,1,2,22255,320,50,2545,0,167,-1,221,10,1,28,17
FALSE,1005,0,14a5a57a,94142e6d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,94495dea,d7bc6ccb,1,0,13780,320,50,1447,2,47,100075,13,10,1,21,7
FALSE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2500e78f,4ea23a13,1,0,21277,300,250,2443,2,39,-1,23,10,0,27,16
FALSE,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1ffae55a,be6db1d7,1,0,16208,320,50,1800,3,167,100081,23,10,4,24,14
FALSE,1005,1,b554a32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6919bbcd,f60c2fd3,1,0,19143,320,50,2181,0,169,100156,111,10,2,22,7
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,3e2bf98d,2347f47a,0f2161f8,592e77b4,306ea669,b1cffd07,1,0,15840,320,50,1741,3,171,100114,100,10,2,22,8
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,a3c51e5e,d9b5648e,75d80bbe,a99f214a,62cfea2a,f4fffcd0,1,0,23990,320,50,2747,0,33,100075,76,10,3,30,10
FALSE,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f140883a,1af7ceb7,1,0,20345,300,250,2331,2,39,-1,23,10,6,26,13
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,a97b17d0,aefc06bd,0f2161f8,a99f214a,21f13711,ff065cf0,1,2,15705,320,50,1722,0,35,-1,79,10,1,28,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,829c7b83,981edffc,1,3,21189,320,50,2424,1,161,100190,71,10,5,25,11
TRUE,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d53b7d66,efb02a8f,1,0,15701,320,50,1722,0,35,-1,79,10,0,27,8
FALSE,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0347a448,d4897fef,1,0,15908,320,50,1752,3,297,100081,82,10,1,21,18
FALSE,1005,1,20e2b21c,44f61852,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2884a45c,d787e91b,1,0,22196,320,50,2556,3,167,100194,23,10,0,27,4
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,79bbf0ab,6332421a,1,0,22260,320,50,2545,0,167,100084,221,10,1,28,13
TRUE,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,8a4875bd,1,0,21763,320,50,2502,0,35,-1,221,10,2,22,23
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e5f1bafe,2347f47a,0f2161f8,328af78e,76a9b396,5db079b5,1,2,23625,320,50,2706,3,937,100155,61,10,2,29,8
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1386b0e3,649e7a14,1,0,17037,320,50,1934,2,39,-1,16,10,0,27,20
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,85fd459c,edead9f4,1,0,20108,320,50,2299,2,1327,-1,52,10,0,27,15
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,8dfc9622,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61,10,2,29,2
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30ef31a3,d4897fef,1,0,16615,320,50,1863,3,39,-1,23,10,6,26,7
FALSE,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d60f60d,a0f5f879,1,0,21769,320,50,2507,0,35,100084,157,10,2,22,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,b9db20d8,496515fa,1,3,22684,320,50,2619,1,163,-1,71,10,1,28,0
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,496d9955,a9fb0439,1,0,17262,320,50,1872,3,39,100034,23,10,3,23,18
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,7ac57845,203d00f3,1f0bc64f,1,0,23686,300,50,2712,2,35,-1,23,10,2,29,22
TRUE,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8ca79b4d,9efa421a,1,0,19772,320,50,2227,0,935,100077,48,10,2,29,12
FALSE,1002,0,a38dc379,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,42d970f4,cf27eace,e96b49d6,0,0,17894,320,50,2039,2,39,100074,32,10,3,30,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,e3ea74b1,64d507c6,aad45b01,1,0,21965,320,50,2462,0,175,100161,116,10,3,23,5
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,bd4b5e47,5db079b5,1,2,23866,320,50,2736,0,33,-1,246,10,3,30,20
FALSE,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,314a5d71,b72d1c6e,1,0,19772,320,50,2227,0,679,-1,48,10,5,25,10
FALSE,1002,0,6cbf3904,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,bd5db433,302f205f,911a3c09,0,0,21412,320,50,2467,2,167,-1,23,10,6,26,20
FALSE,1002,0,8eaae798,8c63fdd0,50e219e0,ecad2386,7801e8d9,07d7df22,719a4120,58874abd,766b28b3,0,0,6360,300,50,544,3,39,100075,23,10,5,25,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,1067796f,f620c868,1,3,22606,320,50,2609,3,167,100199,23,10,3,30,1
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c65caa1a,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79,10,2,22,20
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,7f4e4ce0,7801e8d9,0f2161f8,1f0ba366,97188335,f07e20f8,5,2,20285,728,90,2325,3,801,-1,42,10,2,22,16
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,215edc8b,b78e6543,1,0,15699,320,50,1722,0,35,100084,79,10,5,25,8
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,107c97d6,5ec45883,1,0,20251,320,50,2323,0,687,100081,48,10,4,24,12
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5eeb581,cbb77256,1,0,21676,320,50,2495,2,167,100173,23,10,5,25,18
FALSE,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,d25693ce,1,0,21832,320,50,2522,0,39,-1,221,10,3,23,3
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,0a365d8b,2347f47a,f95efa07,a99f214a,eae71d8b,8ebbde02,1,0,22935,320,50,2653,0,47,-1,94,10,3,30,6
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,47f1225c,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23,10,5,25,17
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,576ea112,2347f47a,0f2161f8,a99f214a,c855871c,4ceb2e0b,1,0,4687,320,50,423,2,39,100148,32,10,0,27,7
FALSE,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e8991476,32c54c76,1,0,21769,320,50,2507,0,35,-1,157,10,2,22,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,d7933f13,2347f47a,0f2161f8,4234295c,63a278db,158e4944,1,2,463,320,50,122,3,1327,-1,15,10,4,24,5
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1b968128,711ee120,1,0,15704,320,50,1722,0,35,-1,79,10,2,22,16
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c5bcf523,1f0bc64f,1,0,22962,320,50,2655,2,38,-1,23,10,2,29,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,afd11fb1,60a575ef,1,2,23143,320,50,2665,0,35,-1,221,10,1,28,10
FALSE,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8ab93257,8a4875bd,1,0,20007,320,50,2283,0,163,-1,95,10,5,25,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,512e2e2c,d3b3178d,1,2,21767,320,50,2506,0,35,-1,157,10,2,22,11
FALSE,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0b0f05a3,051263ee,1,0,19772,320,50,2227,0,935,100075,48,10,3,30,9
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,badec3eb,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79,10,5,25,10
FALSE,1002,0,7cd8eead,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3113968f,9fcf662f,e215cd18,0,0,20170,300,50,2312,0,167,100077,16,10,1,28,5
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,18f55739,db1d05df,1,0,23144,320,50,2665,0,34,-1,221,10,1,28,9
FALSE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8198a2c7,84ebbcd4,1,0,17753,320,50,1993,2,1063,-1,33,10,5,25,18
FALSE,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,64993bfa,76dc4769,1,0,19950,320,50,1800,3,167,100077,23,10,1,28,4
TRUE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33,10,0,27,8
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,c144e605,1,0,15699,320,50,1722,0,35,-1,79,10,3,23,18
FALSE,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,0eb711ec,1,0,21790,320,50,2513,3,35,-1,68,10,2,22,6
FALSE,1002,0,7a34d501,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,e603cc32,a1c82101,c4a565e1,0,0,23762,320,50,2724,0,291,-1,253,10,3,30,6
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5039238e,517bef98,1,0,15705,320,50,1722,0,35,-1,79,10,3,23,22
FALSE,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bb32ce35,be6db1d7,1,0,19950,320,50,1800,3,167,-1,23,10,1,28,16
FALSE,1005,0,4e9603f6,f1cfd084,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b957f078,8f5c9827,1,0,19772,320,50,2227,0,935,100075,48,10,0,27,18
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,a5bce124,1,0,22258,320,50,2545,0,39,-1,221,10,4,24,9
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1363dd2b,be74e6fe,1,0,4687,320,50,423,2,39,100148,32,10,5,25,7
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,1232791e,cff2dd6e,1f0bc64f,1,0,16688,320,50,1873,3,39,-1,23,10,3,23,15
FALSE,1002,0,294411bf,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,b059869f,8cef53ff,7121471,0,0,20071,320,50,2291,3,35,100199,43,10,2,29,18
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,7c680d56,06d97742,f07e20f8,4,3,23551,320,50,2698,0,163,100084,212,10,2,29,15
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,d86505ac,36b67a2a,1,0,21816,320,50,2519,0,163,100192,71,10,2,29,1
FALSE,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0b2e89c,5347522c,1,2,22110,300,250,2546,2,35,-1,13,10,3,23,4
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b0482ea7,1f0bc64f,1,0,22224,320,50,2561,0,687,-1,51,10,6,26,10
TRUE,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,815069c5,8a4875bd,1,0,19950,320,50,1800,3,167,100074,23,10,6,26,7
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73b6ea4c,8a4875bd,1,0,20009,320,50,2283,0,163,100076,95,10,3,30,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,f1d04228,e1eae715,1,3,21189,320,50,2424,1,161,100193,71,10,1,28,5
FALSE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,ff065cf0,1,2,17653,300,250,1994,2,39,-1,33,10,1,28,15
FALSE,1005,1,d43e62fb,2c5a2165,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6f2face9,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23,10,3,30,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,387bdb33,2347f47a,0f2161f8,a4f072a6,3924a534,8a4875bd,1,2,15708,320,50,1722,0,35,-1,79,10,4,24,6
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b4a17b0c,779d90c2,1,0,15708,320,50,1722,0,35,-1,79,10,4,24,17
FALSE,1005,0,08abeacd,0d343541,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,75b76455,e9b8d8d7,1,0,17239,320,50,1973,3,39,-1,23,10,5,25,16
FALSE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a087a105,8a4875bd,1,0,21762,320,50,2502,0,39,100083,221,10,4,24,3
FALSE,1005,1,77bfdd7b,bfa24f16,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fb0cc4fc,900981af,1,2,23434,320,50,2683,1,163,-1,212,10,2,29,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2f57e4d9,dd30dbd2,1,0,23160,320,50,2667,0,35,-1,221,10,3,30,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,d7d354bc,25b09b47,4ea23a13,1,2,21665,320,50,2493,3,35,-1,117,10,1,21,4
FALSE,1002,0,85f751fd,c4e18dd6,50e219e0,c0a736f4,7801e8d9,07d7df22,f1c545fa,6f564301,021b641d,0,0,21715,320,50,2500,2,34,-1,90,10,1,21,20
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,ac87a43a,e22e3bb5,f063b808,1,2,23016,320,50,2658,3,35,100148,23,10,1,28,8
FALSE,1005,1,f5af7a86,c4e18dd6,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2636441e,158e4944,1,0,21790,320,50,2513,3,35,-1,68,10,2,22,7
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,693bff3e,1f0bc64f,1,0,23168,320,50,2668,0,35,-1,221,10,1,28,15
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,088b6a7b,2347f47a,0f2161f8,a99f214a,fea0a4b9,1f0bc64f,1,0,21278,320,50,2443,2,39,-1,23,10,3,30,15
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,04c5381b,0dedddc5,1,2,21768,320,50,2506,0,35,-1,157,10,2,22,11
FALSE,1002,0,50f7ab2f,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,e2999d7e,964965ac,d10eeaaf,0,0,21413,320,50,2467,2,167,-1,23,10,0,27,18
FALSE,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c6c7c0a,9bf61ad2,1,0,19771,320,50,2227,0,935,100075,48,10,6,26,9
FALSE,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8db821f8,8a4875bd,1,0,21875,320,50,2526,0,35,100075,221,10,3,23,1
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,59fb0bc0,1ccc7835,1,0,16688,320,50,1873,3,39,-1,23,10,0,27,11
FALSE,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fd5bc1ae,fce66524,1,0,16615,320,50,1863,3,39,-1,23,10,4,24,9
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0af96f9e,711ee120,1,0,15707,320,50,1722,0,35,100083,79,10,6,26,8
TRUE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6929d972,81b42528,1,0,17614,320,50,1993,2,1063,-1,33,10,2,29,3
FALSE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5299010e,7eef184d,1,0,17653,300,250,1994,2,39,-1,33,10,6,26,0
FALSE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9effd8b,8a4875bd,1,0,21763,320,50,2502,0,39,100083,221,10,3,23,10
FALSE,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c7804eff,7e9b7ebd,c4a565e1,0,0,6990,320,50,613,2,39,100233,32,10,5,25,14
FALSE,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,bf78303c,22fb7d04,1,0,22587,320,50,2606,3,33,-1,61,10,6,26,10
FALSE,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d4c633d3,aa03c32c,1,0,19772,320,50,2227,0,679,100077,48,10,5,25,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,345f0fe5,837b5bc8,1,0,21768,320,50,2506,0,35,-1,157,10,2,22,8
FALSE,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,880a1dec,e30e04df,cf6e17c1,0,0,21789,320,50,2512,2,291,-1,52,10,1,28,1
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,9735af88,05d9776a,43a30462,1,0,21770,320,50,2507,0,35,-1,157,10,2,22,8
TRUE,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0bc3d07b,8a4875bd,1,0,22683,320,50,2528,0,39,-1,221,10,1,28,1
FALSE,1002,0,69bc54b5,742581d2,50e219e0,ecad2386,7801e8d9,07d7df22,ecb97fcb,4c248183,1da119e0,0,0,21789,320,50,2512,2,291,-1,52,10,1,28,15
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0826235c,321f8b9d,1,0,21611,320,50,2480,3,297,100111,61,10,0,27,0
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d85d4d0c,981edffc,1,3,21191,320,50,2424,1,175,100193,71,10,2,29,15
FALSE,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,35ae42d9,7dc3b26e,1,0,21770,320,50,2507,0,35,100084,157,10,2,22,12
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b0395d2,16954458,1,0,15706,320,50,1722,0,35,100084,79,10,2,22,19
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d5dba52b,9801dcd7,1,0,17747,320,50,1974,2,39,-1,33,10,5,25,17
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7bba32c,8a4875bd,1,0,21875,320,50,2526,0,167,100074,221,10,1,28,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,d957f078,fce66524,1,0,17017,320,50,1873,3,39,-1,23,10,5,25,14
FALSE,1002,0,85f751fd,c4e18dd6,50e219e0,dfdd226c,7801e8d9,07d7df22,0c21e2b3,e38ee169,66b8ec32,0,0,21679,320,50,2495,2,167,-1,23,10,2,22,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,ae320ffb,73b4563d,1,2,21768,320,50,2506,0,35,100144,157,10,2,22,12
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a17488ff,31dc9a1a,1,0,17014,320,50,1872,3,39,-1,23,10,4,24,17
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6e815b4f,c6263d8a,1,0,20108,320,50,2299,2,1327,-1,52,10,1,28,17
TRUE,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,31e1b78b,d4897fef,1,0,21878,320,50,2526,0,35,-1,221,10,2,22,19
TRUE,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cd7e24f6,ef726eae,1,0,17239,320,50,1973,3,39,-1,23,10,3,30,19
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2771930,4ea23a13,1,0,15701,320,50,1722,0,35,-1,79,10,5,25,0
